diseaseId:ID,name,:LABEL
umls:C0020302,Hydrophthalmos,Disease
umls:C0020305,Hydrops Fetalis,Disease
umls:C0020428,Hyperaldosteronism,Disease
umls:C0020429,Hyperalgesia,Disease
umls:C0020433,Hyperbilirubinemia,Disease
umls:C0020437,Hypercalcemia,Disease
umls:C0020438,Hypercalciuria,Disease
umls:C0020440,Hypercapnia,Disease
umls:C0020443,Hypercholesterolemia,Disease
umls:C0020445,Hyperlipoproteinemia Type II,Disease
umls:C0020452,Hyperemia,Disease
umls:C0020455,Hypergammaglobulinemia,Disease
umls:C0020456,Hyperglycemia,Disease
umls:C0020459,Hyperinsulinism,Disease
umls:C0020461,Hyperkalemia,Disease
umls:C0020473,Hyperlipidemias,Disease
umls:C0020474,Hyperlipidemia; Familial Combined,Disease
umls:C0020476,Hyperlipoproteinemias,Disease
umls:C0020479,Hyperlipoproteinemia Type III,Disease
umls:C0020480,Hyperlipoproteinemia Type IV,Disease
umls:C0020481,Hyperlipoproteinemia Type V,Disease
umls:C0020488,Hypernatremia,Disease
umls:C0020497,Hyperostosis; Cortical; Congenital,Disease
umls:C0020500,Hyperoxaluria,Disease
umls:C0020502,Hyperparathyroidism,Disease
umls:C0020503,Hyperparathyroidism; Secondary,Disease
umls:C0020505,Hyperphagia,Disease
umls:C0020507,Hyperplasia,Disease
umls:C0020514,Hyperprolactinemia,Disease
umls:C0020517,Hypersensitivity,Disease
umls:C0020522,Hypersensitivity; Delayed,Disease
umls:C0020523,Hypersensitivity; Immediate,Disease
umls:C0020532,Hypersplenism,Disease
umls:C0020534,Hypertelorism,Disease
umls:C0020538,Hypertension,Disease
umls:C0020540,Hypertension; Malignant,Disease
umls:C0020541,Hypertension; Portal,Disease
umls:C0020542,Hypertension; Pulmonary,Disease
umls:C0020544,Hypertension; Renal,Disease
umls:C0020545,Hypertension; Renovascular,Disease
umls:C0020550,Hyperthyroidism,Disease
umls:C0020551,Hyperthyroxinemia,Disease
umls:C0020555,Hypertrichosis,Disease
umls:C0020557,Hypertriglyceridemia,Disease
umls:C0020564,Hypertrophy,Disease
umls:C0020578,Hyperventilation,Disease
umls:C0020595,Hypoaldosteronism,Disease
umls:C0020598,Hypocalcemia,Disease
umls:C0020608,Hypodontia,Disease
umls:C0020615,Hypoglycemia,Disease
umls:C0020619,Hypogonadism,Disease
umls:C0020621,Hypokalemia,Disease
umls:C0020623,Hypolipoproteinemias,Disease
umls:C0020625,Hyponatremia,Disease
umls:C0020626,Hypoparathyroidism,Disease
umls:C0020635,Hypopituitarism,Disease
umls:C0020640,Hypoprothrombinemias,Disease
umls:C0020649,Hypotension,Disease
umls:C0020651,Hypotension; Orthostatic,Disease
umls:C0020672,Hypothermia,Disease
umls:C0020676,Hypothyroidism,Disease
umls:C0020678,Hypotrichosis,Disease
umls:C0020757,Ichthyosis,Disease
umls:C0020877,Ileitis,Disease
umls:C0020951,Immune Complex Diseases,Disease
umls:C0020981,Immunoblastic Lymphadenopathy,Disease
umls:C0021051,Immunologic Deficiency Syndromes,Disease
umls:C0021053,Immune System Diseases,Disease
umls:C0021122,Impulse Control Disorders,Disease
umls:C0021141,Inappropriate ADH Syndrome,Disease
umls:C0021171,Incontinentia Pigmenti,Disease
umls:C0021290,Infant; Newborn; Diseases,Disease
umls:C0021295,Infant; Premature; Diseases,Disease
umls:C0021308,Infarction,Disease
umls:C0021359,Infertility,Disease
umls:C0021361,Infertility; Female,Disease
umls:C0021364,Infertility; Male,Disease
umls:C0021368,Inflammation,Disease
umls:C0021390,Inflammatory Bowel Diseases,Disease
umls:C0021400,Influenza; Human,Disease
umls:C0021603,Sleep Initiation and Maintenance Disorders,Disease
umls:C0021655,Insulin Resistance,Disease
umls:C0021670,Insulinoma,Disease
umls:C0021818,Intervertebral Disc Displacement,Disease
umls:C0021831,Intestinal Diseases,Disease
umls:C0021841,Intestinal Neoplasms,Disease
umls:C0021843,Intestinal Obstruction,Disease
umls:C0021845,Intestinal Perforation,Disease
umls:C0021846,Intestinal Polyps,Disease
umls:C0021847,Intestinal Pseudo-Obstruction,Disease
umls:C0022104,Irritable Bowel Syndrome,Disease
umls:C0022116,Ischemia,Disease
umls:C0022336,Creutzfeldt-Jakob Syndrome,Disease
umls:C0022350,Jaundice; Chronic Idiopathic,Disease
umls:C0022353,Jaundice; Neonatal,Disease
umls:C0022354,Jaundice; Obstructive,Disease
umls:C0022360,Jaw Abnormalities,Disease
umls:C0022387,Jervell-Lange Nielsen Syndrome,Disease
umls:C0022398,Job Syndrome,Disease
umls:C0022408,Joint Diseases,Disease
umls:C0022410,Joint Instability,Disease
umls:C0022521,Kartagener Syndrome,Disease
umls:C0022541,Kearns-Sayre Syndrome,Disease
umls:C0022548,Keloid,Disease
umls:C0022568,Keratitis,Disease
umls:C0022578,Keratoconus,Disease
umls:C0022593,Keratosis,Disease
umls:C0022595,Darier Disease,Disease
umls:C0022596,Keratoderma; Palmoplantar,Disease
umls:C0022603,Keratosis; Seborrheic,Disease
umls:C0022610,Kernicterus,Disease
umls:C0022650,Kidney Calculi,Disease
umls:C0022658,Kidney Diseases,Disease
umls:C0022661,Kidney Failure; Chronic,Disease
umls:C0022665,Kidney Neoplasms,Disease
umls:C0022672,Kidney Tubular Necrosis; Acute,Disease
umls:C0022680,Polycystic Kidney Diseases,Disease
umls:C0022716,Menkes Kinky Hair Syndrome,Disease
umls:C0022738,Klippel-Feil Syndrome,Disease
umls:C0022739,Klippel-Trenaunay-Weber Syndrome,Disease
umls:C0022783,Vulvar Lichen Sclerosus,Disease
umls:C0022797,Adult neuronal ceroid lipofuscinosis,Disease
umls:C0022821,Kyphosis,Disease
umls:C0022876,Obstetric Labor; Premature,Disease
umls:C0022904,Lacrimal Apparatus Diseases,Disease
umls:C0022976,Lameness; Animal,Disease
umls:C0023003,Langer-Giedion Syndrome,Disease
umls:C0023014,Language Development Disorders,Disease
umls:C0023015,Language Disorders,Disease
umls:C0023055,Laryngeal Neoplasms,Disease
umls:C0023092,Lassa Fever,Disease
umls:C0023176,Lead Poisoning,Disease
umls:C0023186,Learning Disorders,Disease
umls:C0023195,Lecithin Acyltransferase Deficiency,Disease
umls:C0023234,Legg-Calve-Perthes Disease,Disease
umls:C0023241,Legionnaires' Disease,Disease
umls:C0023264,Leigh Disease,Disease
umls:C0023267,Leiomyoma,Disease
umls:C0023269,Leiomyosarcoma,Disease
umls:C0023281,Leishmaniasis,Disease
umls:C0023283,Leishmaniasis; Cutaneous,Disease
umls:C0023290,Leishmaniasis; Visceral,Disease
umls:C0023308,Lens Diseases,Disease
umls:C0023343,Leprosy,Disease
umls:C0023374,Lesch-Nyhan Syndrome,Disease
umls:C0023380,Lethargy,Disease
umls:C0023418,Leukemia,Disease
umls:C0023434,Leukemia; Lymphocytic; Chronic; B-Cell,Disease
umls:C0023440,Leukemia; Erythroblastic; Acute,Disease
umls:C0023443,Leukemia; Hairy Cell,Disease
umls:C0023448,Leukemia; Lymphoid,Disease
umls:C0023449,ACUTE LYMPHOCYTIC LEUKEMIA,Disease
umls:C0023461,Leukemia; Mast-Cell,Disease
umls:C0023462,Leukemia; Megakaryoblastic; Acute,Disease
umls:C0023465,Leukemia; Monocytic; Acute,Disease
umls:C0023467,Leukemia; Myeloid; Acute,Disease
umls:C0023470,Leukemia; Myeloid,Disease
umls:C0023473,Leukemia; Myelogenous; Chronic; BCR-ABL Positive,Disease
umls:C0023479,Leukemia; Myelomonocytic; Acute,Disease
umls:C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,Disease
umls:C0023487,Leukemia; Promyelocytic; Acute,Disease
umls:C0023492,Leukemia; T-Cell,Disease
umls:C0023493,Leukemia-Lymphoma; Adult T-Cell,Disease
umls:C0023510,Leukocyte Disorders,Disease
umls:C0023518,Leukocytosis,Disease
umls:C0023521,Leukodystrophy; Globoid Cell,Disease
umls:C0023522,Leukodystrophy; Metachromatic,Disease
umls:C0023530,Leukopenia,Disease
umls:C0023532,Leukoplakia; Oral,Disease
umls:C0023601,Leydig Cell Tumor,Disease
umls:C0023743,Linitis Plastica,Disease
umls:C0023772,Lipid Metabolism; Inborn Errors,Disease
umls:C0023786,Mucopolysaccharidosis I,Disease
umls:C0023787,Lipodystrophy,Disease
umls:C0023794,Lipidoses,Disease
umls:C0023795,Lipoid Proteinosis of Urbach and Wiethe,Disease
umls:C0023798,Lipoma,Disease
umls:C0023801,Lipomatosis,Disease
umls:C0023817,Hyperlipoproteinemia Type I,Disease
umls:C0023827,Liposarcoma,Disease
umls:C0023860,Listeriosis,Disease
umls:C0023869,Lithiasis,Disease
umls:C0023890,Liver Cirrhosis,Disease
umls:C0023891,Liver Cirrhosis; Alcoholic,Disease
umls:C0023892,Liver Cirrhosis; Biliary,Disease
umls:C0023893,Liver Cirrhosis; Experimental,Disease
umls:C0023895,Liver Diseases,Disease
umls:C0023896,Liver Diseases; Alcoholic,Disease
umls:C0023897,Liver Diseases; Parasitic,Disease
umls:C0023903,Liver Neoplasms,Disease
umls:C0023904,Liver Neoplasms; Experimental,Disease
umls:C0023931,osteogenesis imperfecta tarda,Disease
umls:C0023976,Long QT Syndrome,Disease
umls:C0024031,Low Back Pain,Disease
umls:C0024115,Lung Diseases,Disease
umls:C0024117,Pulmonary Disease; Chronic Obstructive,Disease
umls:C0024121,Lung Neoplasms,Disease
umls:C0024141,Lupus Erythematosus; Systemic,Disease
umls:C0024143,Lupus Nephritis,Disease
umls:C0024145,Chilblain lupus,Disease
umls:C0024232,Lymphatic Metastasis,Disease
umls:C0024236,Lymphedema,Disease
umls:C0024291,Lymphohistiocytosis; Hemophagocytic,Disease
umls:C0024299,Lymphoma,Disease
umls:C0024301,Lymphoma; Follicular,Disease
umls:C0024305,Lymphoma; Non-Hodgkin,Disease
umls:C0024312,Lymphopenia,Disease
umls:C0024314,Lymphoproliferative Disorders,Disease
umls:C0024408,Machado-Joseph Disease,Disease
umls:C0024419,Waldenstrom Macroglobulinemia,Disease
umls:C0024433,Macrostomia,Disease
umls:C0024473,Magnesium Deficiency,Disease
umls:C0024507,Short rib-polydactyly syndrome; Majewski type,Disease
umls:C0024523,Malabsorption Syndromes,Disease
umls:C0024530,Malaria,Disease
umls:C0024535,Malaria; Falciparum,Disease
umls:C0024591,Malignant Hyperthermia,Disease
umls:C0024667,Mammary Neoplasms; Animal,Disease
umls:C0024668,Mammary Neoplasms; Experimental,Disease
umls:C0024689,Mandibular Diseases,Disease
umls:C0024694,Mandibular Neoplasms,Disease
umls:C0024748,alpha-Mannosidosis,Disease
umls:C0024776,Maple Syrup Urine Disease,Disease
umls:C0024790,Paroxysmal nocturnal hemoglobinuria,Disease
umls:C0024796,Marfan Syndrome,Disease
umls:C0024809,Marijuana Abuse,Disease
umls:C0024814,marinesco-sjogren syndrome,Disease
umls:C0024894,Mastitis,Disease
umls:C0024899,Mastocytosis,Disease
umls:C0024950,Maxillary Diseases,Disease
umls:C0024954,Maxillary Neoplasms,Disease
umls:C0025007,Measles,Disease
umls:C0025063,Mediastinal Neoplasms,Disease
umls:C0025149,Medulloblastoma,Disease
umls:C0025160,Megacolon,Disease
umls:C0025202,Melanoma,Disease
umls:C0025205,Melanoma; Experimental,Disease
umls:C0025221,Acroerythrokeratoderma,Disease
umls:C0025235,Melkersson-Rosenthal Syndrome,Disease
umls:C0025237,Melnick-Needles syndrome,Disease
umls:C0025239,Melorheostosis,Disease
umls:C0025261,Memory Disorders,Disease
umls:C0025267,Multiple Endocrine Neoplasia Type 1,Disease
umls:C0025268,Multiple Endocrine Neoplasia Type 2a,Disease
umls:C0025269,Multiple Endocrine Neoplasia Type 2b,Disease
umls:C0025281,Meniere Disease,Disease
umls:C0025286,Meningioma,Disease
umls:C0025287,Meningism,Disease
umls:C0025289,Meningitis,Disease
umls:C0025290,Meningitis; Aseptic,Disease
umls:C0025294,Meningitis; Meningococcal,Disease
umls:C0025303,Meningococcal Infections,Disease
umls:C0025309,Meningoencephalitis,Disease
umls:C0025312,Meningomyelocele,Disease
umls:C0025427,Mercury Poisoning,Disease
umls:C0025472,Mesenteric Vascular Occlusion,Disease
umls:C0025500,Mesothelioma,Disease
umls:C0025517,Metabolic Diseases,Disease
umls:C0025521,Metabolism; Inborn Errors,Disease
umls:C0025568,Metaplasia,Disease
umls:C0025637,Methemoglobinemia,Disease
umls:C0025958,Microcephaly,Disease
umls:C0026010,Microphthalmos,Disease
umls:C0026205,Miosis,Disease
umls:C0026267,Mitral Valve Prolapse,Disease
umls:C0026552,Morphine Dependence,Disease
umls:C0026613,Motor Skills Disorders,Disease
umls:C0026633,Mouth Abnormalities,Disease
umls:C0026636,Mouth Diseases,Disease
umls:C0026640,Mouth Neoplasms,Disease
umls:C0026650,Movement Disorders,Disease
umls:C0026691,Mucocutaneous Lymph Node Syndrome,Disease
umls:C0026697,Mucolipidoses,Disease
umls:C0026705,Mucopolysaccharidosis II,Disease
umls:C0026706,Mucopolysaccharidosis III,Disease
umls:C0026707,Mucopolysaccharidosis IV,Disease
umls:C0026708,Mucopolysaccharidosis V,Disease
umls:C0026709,Mucopolysaccharidosis VI,Disease
umls:C0026764,Multiple Myeloma,Disease
umls:C0026766,Multiple Organ Failure,Disease
umls:C0026769,Multiple Sclerosis,Disease
umls:C0026826,Muscle Hypertonia,Disease
umls:C0026827,Muscle Hypotonia,Disease
umls:C0026837,Muscle Rigidity,Disease
umls:C0026838,Muscle Spasticity,Disease
umls:C0026846,Muscular Atrophy,Disease
umls:C0026847,Muscular Atrophy; Spinal,Disease
umls:C0026848,Muscular Diseases,Disease
umls:C0026850,Muscular Dystrophies,Disease
umls:C0026851,Muscular Dystrophy; Animal,Disease
umls:C0026896,Myasthenia Gravis,Disease
umls:C0026918,Mycobacterium Infections,Disease
umls:C0026919,Mycobacterium Infections; Nontuberculous,Disease
umls:C0026936,Mycoplasma Infections,Disease
umls:C0026986,Myelodysplastic Syndromes,Disease
umls:C0026987,Myelofibrosis,Disease
umls:C0027022,Myeloproliferative Disorders,Disease
umls:C0027051,Myocardial Infarction,Disease
umls:C0027055,Myocardial Reperfusion Injury,Disease
umls:C0027059,Myocarditis,Disease
umls:C0027066,Myoclonus,Disease
umls:C0027080,Myoglobinuria,Disease
umls:C0027092,Myopia,Disease
umls:C0027121,Myositis,Disease
umls:C0027122,Myositis Ossificans,Disease
umls:C0027125,Myotonia,Disease
umls:C0027126,Myotonic Dystrophy,Disease
umls:C0027127,Myotonia Congenita,Disease
umls:C0027339,Nail Diseases,Disease
umls:C0027341,Nail-Patella Syndrome,Disease
umls:C0027404,Narcolepsy,Disease
umls:C0027412,Opioid-Related Disorders,Disease
umls:C0027429,Nasal Obstruction,Disease
umls:C0027430,Nasal Polyps,Disease
umls:C0027439,Nasopharyngeal Neoplasms,Disease
umls:C0027497,Nausea,Disease
umls:C0027540,Necrosis,Disease
umls:C0027626,Neoplasm Invasiveness,Disease
umls:C0027627,Neoplasm Metastasis,Disease
umls:C0027643,Neoplasm Recurrence; Local,Disease
umls:C0027651,Neoplasms,Disease
umls:C0027658,Neoplasms; Germ Cell and Embryonal,Disease
umls:C0027659,Neoplasms; Experimental,Disease
umls:C0027660,Neoplasms; Glandular and Epithelial,Disease
umls:C0027662,Multiple Endocrine Neoplasia,Disease
umls:C0027666,Neoplasms; Radiation-Induced,Disease
umls:C0027671,Neoplastic Processes,Disease
umls:C0027672,Neoplastic Syndromes; Hereditary,Disease
umls:C0027686,Neovascularization; Pathologic,Disease
umls:C0027697,Nephritis,Disease
umls:C0027706,Nephritis; Hereditary,Disease
umls:C0027707,Nephritis; Interstitial,Disease
umls:C0027708,Wilms Tumor,Disease
umls:C0027709,Nephrocalcinosis,Disease
umls:C0027720,Nephrosis,Disease
umls:C0027721,Nephrosis; Lipoid,Disease
umls:C0027726,Nephrotic Syndrome,Disease
umls:C0027746,Nerve Degeneration,Disease
umls:C0027765,Nervous System Diseases,Disease
umls:C0027773,Nesidioblastosis,Disease
umls:C0027794,Neural Tube Defects,Disease
umls:C0027796,Neuralgia,Disease
umls:C0027819,Neuroblastoma,Disease
umls:C0027831,Neurofibromatosis 1,Disease
umls:C0027832,Neurofibromatosis 2,Disease
umls:C0027854,Neurologic Manifestations,Disease
umls:C0027868,Neuromuscular Diseases,Disease
umls:C0027873,Neuromyelitis Optica,Disease
umls:C0027877,Neuronal Ceroid-Lipofuscinoses,Disease
umls:C0027888,Hereditary Sensory and Motor Neuropathy,Disease
umls:C0027889,Hereditary Sensory and Autonomic Neuropathies,Disease
umls:C0027947,Neutropenia,Disease
umls:C0027960,Nevus,Disease
umls:C0028064,Niemann-Pick Diseases,Disease
umls:C0028077,Night Blindness,Disease
umls:C0028326,Noonan Syndrome,Disease
umls:C0028433,Nose Neoplasms,Disease
umls:C0028738,Nystagmus; Pathologic,Disease
umls:C0028754,Obesity,Disease
umls:C0028756,Obesity; Morbid,Disease
umls:C0028768,Obsessive-Compulsive Disorder,Disease
umls:C0028796,Dermatitis; Occupational,Disease
umls:C0028797,Occupational Diseases,Disease
umls:C0028840,Ocular Hypertension,Disease
umls:C0028860,Oculocerebrorenal Syndrome,Disease
umls:C0028945,Oligodendroglioma,Disease
umls:C0028949,Oligomenorrhea,Disease
umls:C0028960,Oligospermia,Disease
umls:C0028961,Oliguria,Disease
umls:C0029089,Ophthalmoplegia,Disease
umls:C0029106,Opisthorchiasis,Disease
umls:C0029124,Optic Atrophy,Disease
umls:C0029125,Optic Atrophies; Hereditary,Disease
umls:C0029132,Optic Nerve Diseases,Disease
umls:C0029172,Oral Submucous Fibrosis,Disease
umls:C0029227,Delirium; Dementia; Amnestic; Cognitive Disorders,Disease
umls:C0029294,Orofaciodigital Syndromes,Disease
umls:C0029396,Ossification; Heterotopic,Disease
umls:C0029401,Osteitis Deformans,Disease
umls:C0029408,Osteoarthritis,Disease
umls:C0029410,Osteoarthritis; Hip,Disease
umls:C0029411,Osteoarthropathy; Primary Hypertrophic,Disease
umls:C0029421,Osteochondritis Dissecans,Disease
umls:C0029422,Osteochondrodysplasias,Disease
umls:C0029423,Osteochondroma,Disease
umls:C0029434,Osteogenesis Imperfecta,Disease
umls:C0029442,Osteomalacia,Disease
umls:C0029445,Osteonecrosis,Disease
umls:C0029454,Osteopetrosis,Disease
umls:C0029455,Osteopoikilosis,Disease
umls:C0029456,Osteoporosis,Disease
umls:C0029458,Osteoporosis; Postmenopausal,Disease
umls:C0029463,Osteosarcoma,Disease
umls:C0029464,Osteosclerosis,Disease
umls:C0029882,Otitis Media,Disease
umls:C0029899,Otosclerosis,Disease
umls:C0029927,Ovarian Cysts,Disease
umls:C0029928,Ovarian Diseases,Disease
umls:C0029944,Drug Overdose,Disease
umls:C0030193,Pain,Disease
umls:C0030200,Pain; Intractable,Disease
umls:C0030201,Pain; Postoperative,Disease
umls:C0030286,Pancreatic Diseases,Disease
umls:C0030297,Pancreatic Neoplasms,Disease
umls:C0030305,Pancreatitis,Disease
umls:C0030312,Pancytopenia,Disease
umls:C0030319,Panic Disorder,Disease
umls:C0030328,Panniculitis; Nodular Nonsuppurative,Disease
umls:C0030354,Papilloma,Disease
umls:C0030360,Papillon-Lefevre Disease,Disease
umls:C0030421,Paraganglioma,Disease
umls:C0030442,Bulbar Palsy; Progressive,Disease
umls:C0030486,Paraplegia,Disease
umls:C0030491,Parapsoriasis,Disease
umls:C0030521,Parathyroid Neoplasms,Disease
umls:C0030524,Paratuberculosis,Disease
umls:C0030552,Paresis,Disease
umls:C0030554,Paresthesia,Disease
umls:C0030567,Parkinson Disease,Disease
umls:C0030569,Parkinson Disease; Secondary,Disease
umls:C0030779,Pelger-Huet Anomaly,Disease
umls:C0030781,Peliosis Hepatis,Disease
umls:C0030804,Pemphigoid; Benign Mucous Membrane,Disease
umls:C0030805,Pemphigoid; Bullous,Disease
umls:C0030807,Pemphigus,Disease
umls:C0030846,Penile Diseases,Disease
umls:C0030848,Penile Induration,Disease
umls:C0030849,Penile Neoplasms,Disease
umls:C0030920,Peptic Ulcer,Disease
umls:C0030922,Peptic Ulcer Hemorrhage,Disease
umls:C0031030,Periapical Periodontitis,Disease
umls:C0031036,Polyarteritis Nodosa,Disease
umls:C0031039,Pericardial Effusion,Disease
umls:C0031046,Pericarditis,Disease
umls:C0031069,Familial Mediterranean Fever,Disease
umls:C0031090,Periodontal Diseases,Disease
umls:C0031099,Periodontitis,Disease
umls:C0031106,Aggressive Periodontitis,Disease
umls:C0031117,Peripheral Nervous System Diseases,Disease
umls:C0031154,Peritonitis,Disease
umls:C0031190,Persistent Fetal Circulation Syndrome,Disease
umls:C0031212,Personality Disorders,Disease
umls:C0031269,Peutz-Jeghers Syndrome,Disease
umls:C0031306,Phagocyte Bactericidal Dysfunction,Disease
umls:C0031347,Pharyngeal Neoplasms,Disease
umls:C0031391,Phencyclidine Abuse,Disease
umls:C0031485,Phenylketonurias,Disease
umls:C0031511,Pheochromocytoma,Disease
umls:C0031900,Pierre Robin Syndrome,Disease
umls:C0032001,Pituitary Apoplexy,Disease
umls:C0032002,Pituitary Diseases,Disease
umls:C0032019,Pituitary Neoplasms,Disease
umls:C0032027,Pityriasis Rubra Pilaris,Disease
umls:C0032045,Placenta Diseases,Disease
umls:C0032226,Pleural Diseases,Disease
umls:C0032231,Pleurisy,Disease
umls:C0032269,Pneumococcal Infections,Disease
umls:C0032273,Pneumoconiosis,Disease
umls:C0032285,Pneumonia,Disease
umls:C0032290,Pneumonia; Aspiration,Disease
umls:C0032310,Pneumonia; Viral,Disease
umls:C0032326,Pneumothorax,Disease
umls:C0032339,Rothmund-Thomson Syndrome,Disease
umls:C0032343,Poisoning,Disease
umls:C0032371,Poliomyelitis,Disease
umls:C0032460,Polycystic Ovary Syndrome,Disease
umls:C0032461,Polycythemia,Disease
umls:C0032463,Polycythemia Vera,Disease
umls:C0032580,Adenomatous Polyposis Coli,Disease
